tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri May  9 21:48:22 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=0,dir=back,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.48457e-06	# 3336.83 Gflop/s, 1703.20 GB/s, tuning took 0.007396 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=0,dir=fwd,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.67265e-06	# 3264.46 Gflop/s, 1666.27 GB/s, tuning took 0.007493 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=1,dir=back,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.44242e-06	# 3353.49 Gflop/s, 1711.71 GB/s, tuning took 0.008152 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=1,dir=fwd,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.55839e-06	# 3308.05 Gflop/s, 1688.51 GB/s, tuning took 0.008199 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=2,dir=back,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.47412e-06	# 3340.94 Gflop/s, 1705.30 GB/s, tuning took 0.007396 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=2,dir=fwd,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.58657e-06	# 3297.19 Gflop/s, 1682.97 GB/s, tuning took 0.008344 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=3,dir=back,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.74627e-06	# 3236.98 Gflop/s, 1652.24 GB/s, tuning took 0.008360 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeUV,mma,3xfp16,m16n8k8,dim=3,dir=fwd,nFace=1,GPU-device	32	1	1	1	12	12	0	0	0	0	0	8.70748e-06	# 3251.40 Gflop/s, 1659.60 GB/s, tuning took 0.007660 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=0,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.55895e-05	# 1816.06 Gflop/s, 1438.51 GB/s, tuning took 0.002005 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=0,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.60171e-05	# 1767.58 Gflop/s, 1400.10 GB/s, tuning took 0.002038 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=1,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.5616e-05	# 1812.98 Gflop/s, 1436.07 GB/s, tuning took 0.002068 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=1,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.61236e-05	# 1755.91 Gflop/s, 1390.86 GB/s, tuning took 0.002035 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=2,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.56454e-05	# 1809.58 Gflop/s, 1433.37 GB/s, tuning took 0.002109 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=2,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.61063e-05	# 1757.79 Gflop/s, 1392.35 GB/s, tuning took 0.002063 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=3,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.37619e-05	# 2057.24 Gflop/s, 1629.54 GB/s, tuning took 0.001998 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfsLi2ELi2ELi24ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi48ELi2ELS5_13ELb1EiEES6_NS_11colorspinor12FieldOrderCBIfLi2ELi24ELi24EL16QudaFieldOrder_s9EssLb0ELb0EEENS9_IfLi4ELi24ELi24ELSA_9EssLb0ELb0EEESB_S6_EEEE	GPU-offline,vol=64,parity=2,precision=2,order=9,Ns=2,Nc=576,nVec=24,comm=0000,computeVUV,mma,3xfp16,m16n8k8,dim=3,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x2	32	2	1	1	3	4	0	1	0	0	0	1.59956e-05	# 1769.96 Gflop/s, 1401.99 GB/s, tuning took 0.002037 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CopySpinorIffLi2ELi24ENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi1EL16QudaFieldOrder_s2EffLb0ELb0EEES4_EE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24	512	2	1	1	1	24	0	-1	-1	-1	-1	1.94748e-06	# 0.00 Gflop/s, 25.24 GB/s, tuning took 0.014934 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda10CopySpinorIssLi2ELi576ENS_11colorspinor12FieldOrderCBIfLi2ELi576ELi1EL16QudaFieldOrder_s9EssLb0ELb0EEENS2_IfLi2ELi576ELi1ELS3_2EssLb0ELb0EEEEE	GPU-offline,vol=64,parity=2,precision=2,order=2,Ns=2,Nc=576,nVec=24	32	1	3	1	2	192	0	-1	-1	-1	-1	4.51396e-06	# 0.00 Gflop/s, 130.78 GB/s, tuning took 0.016587 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda11SpinorNoiseIfLi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,uniform	96	1	1	1	2	1	16385	-1	-1	-1	-1	9.95788e-06	# 0.00 Gflop/s, 2.47 GB/s, tuning took 0.018193 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb1ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,comm=0000,full,halo=00000000,n_rhs=1	256	1	2	1	2	24	8192	8	1	1	1	1.99993e-05	# 530.55 Gflop/s, 277.72 GB/s, tuning took 0.133277 seconds at Wed Apr  2 17:24:45 2025
         2x2x2x8	N4quda12DslashCoarseIfssLi2ELi24ELb1ELb1ELb1ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,comm=0000,full,halo=00000000,n_rhs=1	64	2	4	2	1	24	8192	4	2	1	1	1.96969e-05	# 538.70 Gflop/s, 281.98 GB/s, tuning took 0.147067 seconds at Wed Apr  2 17:24:45 2025
         2x2x2x8	N4quda12ExtractGhostIsLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48fine-grained,extract	32	1	4	1	48	2	0	-1	-1	-1	-1	2.40152e-05	# 0.00 Gflop/s, 79.82 GB/s, tuning took 0.102818 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda12ExtractGhostIsLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48fine-grained,extract	32	21	1	1	3	8	0	-1	-1	-1	-1	1.99981e-05	# 0.00 Gflop/s, 95.86 GB/s, tuning took 0.192629 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda12ExtractGhostIsLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48fine-grained,inject	32	11	1	1	5	8	0	-1	-1	-1	-1	2.02078e-06	# 0.00 Gflop/s, 948.61 GB/s, tuning took 0.021838 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfsNS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi48ELi1ELS4_13ELb1EfEELi48ELi4ELi2ELb0ELb1EEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,GPU-device,comm=0000,mma,3xfp16,m16n8k8	8	1	1	4	24	96	0	0	0	0	0	8.9264e-05	# 5048.23 Gflop/s, 5709.00 GB/s, tuning took 0.001478 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfsNS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi48ELi1ELS4_13ELb1EfEELi48ELi4ELi2ELb1ELb1EEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,GPU-device,comm=0000,mma,3xfp16,m16n8k8,compute_max	8	1	1	4	24	96	0	0	0	0	0	7.96185e-05	# 5659.81 Gflop/s, 3555.90 GB/s, tuning took 0.011731 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda22DslashCoarsePolicyTuneINS_18DslashCoarseLaunchINS_1DELb0ELi24ELb0ELi1EEEEE	policy,dslashclover,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,gauge_prec=2,halo_prec=2,comm=0000,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=11110000000,full,n_rhs=1	32	1	1	1	1	1	0	0	0	0	0	1.99981e-05	# 530.58 Gflop/s, 277.73 GB/s, tuning took 0.004560 seconds at Wed Apr  2 17:24:45 2025
         2x2x2x8	N4quda22DslashCoarsePolicyTuneINS_18DslashCoarseLaunchINS_1DELb1ELi24ELb0ELi1EEEEE	policy,dslashclover,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,gauge_prec=2,halo_prec=2,comm=0000,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=11110000000,full,n_rhs=1	32	1	1	1	1	1	0	0	0	0	0	1.96568e-05	# 539.80 Gflop/s, 282.56 GB/s, tuning took 0.004489 seconds at Wed Apr  2 17:24:45 2025
         2x2x2x8	N4quda4blas10caxpyNorm2IdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	256	1	1	2	1	1	0	-1	-1	-1	-1	9.5419e-06	# 5.15 Gflop/s, 7.73 GB/s, tuning took 0.011980 seconds at Wed Apr  2 17:24:49 2025
         2x2x2x8	N4quda4blas10caxpyNorm2IdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=24	256	1	1	1	1	24	0	-1	-1	-1	-1	1.13577e-05	# 103.86 Gflop/s, 155.79 GB/s, tuning took 0.011877 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda4blas12MaxDeviationIdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	256	1	1	2	1	1	0	-1	-1	-1	-1	1.05586e-05	# 0.00 Gflop/s, 4.66 GB/s, tuning took 0.011816 seconds at Wed Apr  2 17:24:49 2025
         2x2x2x8	N4quda4blas12MaxDeviationIdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=24	256	1	1	1	1	24	0	-1	-1	-1	-1	1.27234e-05	# 0.00 Gflop/s, 92.72 GB/s, tuning took 0.012065 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda4blas4CdotIdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	128	1	1	2	1	1	0	-1	-1	-1	-1	1.15076e-05	# 2.14 Gflop/s, 4.27 GB/s, tuning took 0.012755 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda4blas4axy_IfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	512	1	2	56	1	1	0	-1	-1	-1	-1	2.39951e-06	# 7.68 Gflop/s, 20.48 GB/s, tuning took 0.010316 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda4blas5Norm2IdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	256	1	1	2	1	1	0	-1	-1	-1	-1	9.17785e-06	# 1.34 Gflop/s, 2.68 GB/s, tuning took 0.011642 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda4blas5Norm2IdfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=24	256	1	1	1	1	24	0	-1	-1	-1	-1	1.09573e-05	# 26.91 Gflop/s, 53.83 GB/s, tuning took 0.012182 seconds at Wed Apr  2 17:24:44 2025
         2x2x2x8	N4quda4blas6caxpy_IfEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	448	1	2	56	1	1	0	-1	-1	-1	-1	2.3937e-06	# 10.27 Gflop/s, 30.80 GB/s, tuning took 0.010285 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda7RNGInitE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24	224	1	1	1	2	1	0	-1	-1	-1	-1	0.000574123	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.076897 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64,stride=32,precision=2,geometry=1,Nc=48,vol=64,stride=32,precision=4,geometry=1,Nc=48,fine-grained	64	1	1	1	48	2	0	-1	-1	-1	-1	1.455e-05	# 0.00 Gflop/s, 121.61 GB/s, tuning took 0.022926 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64,stride=32,precision=2,geometry=1,Nc=48,vol=64,stride=32,precision=2,geometry=1,Nc=48,fine-grained	64	7	1	1	7	2	0	-1	-1	-1	-1	1.46584e-05	# 0.00 Gflop/s, 80.48 GB/s, tuning took 0.022869 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained	64	7	2	1	7	8	0	-1	-1	-1	-1	0.000105165	# 0.00 Gflop/s, 179.47 GB/s, tuning took 0.185220 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained,ghost	32	1	2	1	48	4	0	-1	-1	-1	-1	2.3747e-05	# 0.00 Gflop/s, 322.89 GB/s, tuning took 0.043547 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained,ghost	32	2	3	1	24	3	0	-1	-1	-1	-1	1.93378e-05	# 0.00 Gflop/s, 396.51 GB/s, tuning took 0.037452 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EfEEEEEE	GPU-offline,vol=64,stride=32,precision=4,geometry=1,Nc=48,vol=64,stride=32,precision=2,geometry=1,Nc=48,fine-grained	64	1	1	1	48	2	0	-1	-1	-1	-1	6.90469e-06	# 0.00 Gflop/s, 256.27 GB/s, tuning took 0.017362 seconds at Wed Apr  2 17:24:42 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained	64	7	2	1	7	8	0	-1	-1	-1	-1	3.75846e-05	# 0.00 Gflop/s, 502.18 GB/s, tuning took 0.062205 seconds at Wed Apr  2 17:24:43 2025
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained,ghost	32	1	2	1	48	4	0	-1	-1	-1	-1	1.10993e-05	# 0.00 Gflop/s, 690.83 GB/s, tuning took 0.024368 seconds at Wed Apr  2 17:24:43 2025
